id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
180;scraping restaurants;requests;1566990024.957791;-1.6554968357086182;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1800-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1289586;200;True;
181;scraping restaurants;requests;1566990028.1216462;-1.6895086765289307;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1810-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292711;200;True;
182;scraping restaurants;requests;1566990031.3181388;-1.6431050300598145;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1820-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292693;200;True;
183;scraping restaurants;requests;1566990034.4717271;-1.7675259113311768;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1830-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290975;200;True;
184;scraping restaurants;requests;1566990037.744983;-1.6675100326538086;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1840-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292693;200;True;
185;scraping restaurants;requests;1566990040.916558;-1.6703550815582275;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1850-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1289593;200;True;
186;scraping restaurants;requests;1566990044.0992799;-1.6678462028503418;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1860-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290905;200;True;
187;scraping restaurants;requests;1566990047.2788422;-1.6054818630218506;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1870-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292743;200;True;
188;scraping restaurants;requests;1566990050.395492;-1.6567089557647705;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1880-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290952;200;True;
189;scraping restaurants;requests;1566990053.563018;-1.6290509700775146;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1890-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290937;200;True;
190;scraping restaurants;requests;1566990056.7180722;-1.862839937210083;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1900-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1289592;200;True;
191;scraping restaurants;requests;1566990060.0932422;-1.8430819511413574;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or1910-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292703;200;True;
2;scraping restaurants;requests;1566990711.505573;-2.7273690700531006;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or0-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290970;200;True;
3;scraping restaurants;requests;1566990719.129571;-1.8777070045471191;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or10-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or10-Mother-Copenhagen_Zealand.html;1295459;200;True;
4;scraping restaurants;requests;1566990724.439163;-1.7522590160369873;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or20-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or20-Mother-Copenhagen_Zealand.html;1295123;200;True;
2;scraping mother;requests;1566990755.896856;-2.324205160140991;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or0-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292712;200;True;
3;scraping mother;requests;1566990762.101952;-1.8031790256500244;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or10-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or10-Mother-Copenhagen_Zealand.html;1297227;200;True;
4;scraping mother;requests;1566990767.278473;-1.5398890972137451;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or20-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or20-Mother-Copenhagen_Zealand.html;1295116;200;True;
5;scraping mother;requests;1566990859.826369;-1.812493085861206;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or0-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290177;200;True;
5;scraping mother;requests;1566991280.10094;-1.0731661319732666;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or0-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1292699;200;True;
6;scraping mother;requests;1566991367.543794;-2.222386121749878;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or0-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1291974;200;True;
7;scraping mother;requests;1566991373.381142;-2.7040090560913086;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or10-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or10-Mother-Copenhagen_Zealand.html;1294676;200;True;
8;scraping mother;requests;1566991379.706759;-1.5736968517303467;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or20-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or20-Mother-Copenhagen_Zealand.html;1296120;200;True;
6;scraping mother;requests;1566991744.283936;-1.8526101112365723;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or0-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-Mother-Copenhagen_Zealand.html;1290936;200;True;
7;scraping mother;requests;1566991748.991572;-1.666175127029419;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or10-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or10-Mother-Copenhagen_Zealand.html;1306097;200;True;
8;scraping mother;requests;1566991753.587876;-1.975924015045166;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or20-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or20-Mother-Copenhagen_Zealand.html;1296887;200;True;
9;scraping mother;requests;1566991758.2672231;-3.334521770477295;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or30-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or30-Mother-Copenhagen_Zealand.html;1295779;200;True;
10;scraping mother;requests;1566991764.452204;-2.052131175994873;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or40-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or40-Mother-Copenhagen_Zealand.html;1295262;200;True;
11;scraping mother;requests;1566991769.325164;-1.465806007385254;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or50-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or50-Mother-Copenhagen_Zealand.html;1294151;200;True;
12;scraping mother;requests;1566991773.669174;-1.65130615234375;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or60-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or60-Mother-Copenhagen_Zealand.html;1290999;200;True;
13;scraping mother;requests;1566991778.009372;-1.5085201263427734;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or70-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or70-Mother-Copenhagen_Zealand.html;1291587;200;True;
14;scraping mother;requests;1566991782.4054122;-1.5086417198181152;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or80-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or80-Mother-Copenhagen_Zealand.html;1294854;200;True;
15;scraping mother;requests;1566991786.614448;-1.711493968963623;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or90-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or90-Mother-Copenhagen_Zealand.html;1294255;200;True;
16;scraping mother;requests;1566991791.1326342;-1.594958782196045;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or100-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or100-Mother-Copenhagen_Zealand.html;1292752;200;True;
17;scraping mother;requests;1566991795.719114;-1.476140022277832;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or110-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or110-Mother-Copenhagen_Zealand.html;1293241;200;True;
18;scraping mother;requests;1566991800.183104;-1.4570159912109375;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or120-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or120-Mother-Copenhagen_Zealand.html;1293898;200;True;
19;scraping mother;requests;1566991804.633961;-1.4665920734405518;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or130-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or130-Mother-Copenhagen_Zealand.html;1296037;200;True;
20;scraping mother;requests;1566991808.7361631;-1.4565207958221436;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or140-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or140-Mother-Copenhagen_Zealand.html;1295199;200;True;
21;scraping mother;requests;1566991812.879018;-1.5706510543823242;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or150-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or150-Mother-Copenhagen_Zealand.html;1293821;200;True;
22;scraping mother;requests;1566991817.1171231;-1.8246147632598877;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or160-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or160-Mother-Copenhagen_Zealand.html;1291487;200;True;
23;scraping mother;requests;1566991821.734078;-1.5084240436553955;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or170-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or170-Mother-Copenhagen_Zealand.html;1294815;200;True;
24;scraping mother;requests;1566991826.030594;-1.616452693939209;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or180-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or180-Mother-Copenhagen_Zealand.html;1293524;200;True;
25;scraping mother;requests;1566991830.369888;-1.88686203956604;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or190-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or190-Mother-Copenhagen_Zealand.html;1297742;200;True;
26;scraping mother;requests;1566991835.634872;-1.441551923751831;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or200-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or200-Mother-Copenhagen_Zealand.html;1293105;200;True;
27;scraping mother;requests;1566991840.6663911;-1.5237388610839844;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or210-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or210-Mother-Copenhagen_Zealand.html;1296822;200;True;
28;scraping mother;requests;1566991845.856728;-1.5550179481506348;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or220-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or220-Mother-Copenhagen_Zealand.html;1296225;200;True;
29;scraping mother;requests;1566991851.285345;-1.4513001441955566;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or230-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or230-Mother-Copenhagen_Zealand.html;1291197;200;True;
30;scraping mother;requests;1566991856.1041121;-1.5466268062591553;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or240-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or240-Mother-Copenhagen_Zealand.html;1295874;200;True;
31;scraping mother;requests;1566991861.215976;-2.5824999809265137;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or250-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or250-Mother-Copenhagen_Zealand.html;1298621;200;True;
32;scraping mother;requests;1566991867.165181;-2.058238983154297;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or260-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or260-Mother-Copenhagen_Zealand.html;1294408;200;True;
33;scraping mother;requests;1566991872.684138;-1.897439956665039;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or270-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or270-Mother-Copenhagen_Zealand.html;1291388;200;True;
34;scraping mother;requests;1566991878.348969;-1.6244580745697021;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or280-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or280-Mother-Copenhagen_Zealand.html;1293175;200;True;
35;scraping mother;requests;1566991883.542166;-1.4661471843719482;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or290-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or290-Mother-Copenhagen_Zealand.html;1294628;200;True;
36;scraping mother;requests;1566991888.6495;-1.5664701461791992;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or300-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or300-Mother-Copenhagen_Zealand.html;1292964;200;True;
37;scraping mother;requests;1566991893.944437;-1.594653844833374;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or310-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or310-Mother-Copenhagen_Zealand.html;1299400;200;True;
38;scraping mother;requests;1566991899.227628;-1.4420909881591797;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or320-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or320-Mother-Copenhagen_Zealand.html;1291805;200;True;
39;scraping mother;requests;1566991904.137165;-1.4616551399230957;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or330-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or330-Mother-Copenhagen_Zealand.html;1300473;200;True;
40;scraping mother;requests;1566991909.356148;-1.640631914138794;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or340-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or340-Mother-Copenhagen_Zealand.html;1294935;200;True;
41;scraping mother;requests;1566991914.4647071;-1.9627618789672852;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or350-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or350-Mother-Copenhagen_Zealand.html;1294774;200;True;
42;scraping mother;requests;1566991919.795477;-3.7237770557403564;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or360-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or360-Mother-Copenhagen_Zealand.html;1294104;200;True;
43;scraping mother;requests;1566991927.241326;-1.715106725692749;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or370-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or370-Mother-Copenhagen_Zealand.html;1293740;200;True;
44;scraping mother;requests;1566991932.312821;-1.561556100845337;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or380-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or380-Mother-Copenhagen_Zealand.html;1294342;200;True;
45;scraping mother;requests;1566991937.406246;-1.4747281074523926;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or390-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or390-Mother-Copenhagen_Zealand.html;1292931;200;True;
46;scraping mother;requests;1566991942.237303;-1.4513590335845947;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or400-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or400-Mother-Copenhagen_Zealand.html;1294744;200;True;
47;scraping mother;requests;1566991947.2399879;-2.162586212158203;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or410-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or410-Mother-Copenhagen_Zealand.html;1296082;200;True;
48;scraping mother;requests;1566991952.778486;-1.438715934753418;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or420-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or420-Mother-Copenhagen_Zealand.html;1297046;200;True;
49;scraping mother;requests;1566991957.883223;-1.6351828575134277;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or430-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or430-Mother-Copenhagen_Zealand.html;1294912;200;True;
50;scraping mother;requests;1566991963.208742;-1.4529130458831787;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or440-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or440-Mother-Copenhagen_Zealand.html;1291547;200;True;
51;scraping mother;requests;1566991968.446049;-1.4633369445800781;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or450-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or450-Mother-Copenhagen_Zealand.html;1293999;200;True;
52;scraping mother;requests;1566991973.276188;-3.8723292350769043;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or460-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or460-Mother-Copenhagen_Zealand.html;1294081;200;True;
53;scraping mother;requests;1566991980.4911418;-1.4382929801940918;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or470-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or470-Mother-Copenhagen_Zealand.html;1295307;200;True;
54;scraping mother;requests;1566991986.1541948;-1.444350004196167;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or480-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or480-Mother-Copenhagen_Zealand.html;1292903;200;True;
55;scraping mother;requests;1566991990.976949;-1.5345468521118164;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or490-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or490-Mother-Copenhagen_Zealand.html;1291551;200;True;
56;scraping mother;requests;1566991996.021353;-1.509260892868042;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or500-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or500-Mother-Copenhagen_Zealand.html;1294150;200;True;
57;scraping mother;requests;1566992001.048507;-1.4409599304199219;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or510-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or510-Mother-Copenhagen_Zealand.html;1295274;200;True;
58;scraping mother;requests;1566992006.024595;-1.6813228130340576;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or520-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or520-Mother-Copenhagen_Zealand.html;1292535;200;True;
59;scraping mother;requests;1566992011.764263;-1.4674952030181885;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or530-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or530-Mother-Copenhagen_Zealand.html;1293114;200;True;
60;scraping mother;requests;1566992016.726437;-1.6945507526397705;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or540-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or540-Mother-Copenhagen_Zealand.html;1291533;200;True;
61;scraping mother;requests;1566992021.09544;-1.4244163036346436;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or550-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or550-Mother-Copenhagen_Zealand.html;1292401;200;True;
62;scraping mother;requests;1566992028.926841;-1.5028560161590576;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or560-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or560-Mother-Copenhagen_Zealand.html;1293702;200;True;
63;scraping mother;requests;1566992033.7702541;-1.4647927284240723;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or570-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or570-Mother-Copenhagen_Zealand.html;1293944;200;True;
64;scraping mother;requests;1566992039.058024;-2.14737606048584;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or580-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or580-Mother-Copenhagen_Zealand.html;1292656;200;True;
65;scraping mother;requests;1566992044.671582;-1.9388630390167236;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or590-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or590-Mother-Copenhagen_Zealand.html;1292098;200;True;
66;scraping mother;requests;1566992050.811262;-1.5078949928283691;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or600-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or600-Mother-Copenhagen_Zealand.html;1293034;200;True;
67;scraping mother;requests;1566992056.200455;-1.466676950454712;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or610-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or610-Mother-Copenhagen_Zealand.html;1293688;200;True;
68;scraping mother;requests;1566992061.111678;-1.6437242031097412;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or620-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or620-Mother-Copenhagen_Zealand.html;1294942;200;True;
69;scraping mother;requests;1566992066.1387892;-1.4384799003601074;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or630-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or630-Mother-Copenhagen_Zealand.html;1296421;200;True;
70;scraping mother;requests;1566992071.361723;-1.4386789798736572;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or640-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or640-Mother-Copenhagen_Zealand.html;1291490;200;True;
71;scraping mother;requests;1566992076.465504;-1.451552152633667;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or650-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or650-Mother-Copenhagen_Zealand.html;1294626;200;True;
72;scraping mother;requests;1566992081.614248;-2.4061379432678223;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or660-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or660-Mother-Copenhagen_Zealand.html;1294514;200;True;
73;scraping mother;requests;1566992087.440656;-1.534369945526123;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or670-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or670-Mother-Copenhagen_Zealand.html;1293022;200;True;
74;scraping mother;requests;1566992093.1921039;-1.622544288635254;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or680-Mother-Copenhagen_Zealand.html;https://www.tripadvisor.com/Restaurant_Review-g189541-d1898372-Reviews-or680-Mother-Copenhagen_Zealand.html;1283105;200;True;
